Unnamed: 0,id,cause,effect,label,ceq
342,67,My friend got the rules wrong.,I learned how to play the board game.,0.0,0.012724790995519137
343,1230,The jury was fair.,The woman was correctly convicted for the crime.,1.0,0.023354342885518856
344,1063,The boaters caught a nice current.,Their boat was rescued.,0.0,0.058126972550517686
345,1273,He had his back turned to her.,The man never noticed the woman.,1.0,0.011045867960914347
346,462,The car radio shut off.,The driver slammed on his brakes.,0.0,0.05548282313776467
347,46,She saw a black cat.,The girl made a wish.,0.0,0.01303617385228798
348,1216,She wiped her eyes.,The woman's head looked nice.,0.0,0.0022233459812765004
349,357,The magnet attracted the paperclip.,The paperclip dropped from the magnet.,0.0,0.2462402632363406
350,1187,He was building a sand castle.,The boy cut his hand in the sand.,0.0,0.011979791438688353
351,466,The woman got her hair cut.,The man perceived that the woman looked different.,1.0,0.033771354400055034
352,1099,It was 3 AM.,There was nowhere to sit in the bar.,0.0,0.0021412861214937
353,1366,The room was dirty.,I opened the blinds.,0.0,0.009440494383931998
354,232,She distrusted them.,The woman visited her family.,0.0,0.00111370978628789
355,66,The woman dangled the biscuit above the dog.,The dog scratched its fur.,0.0,0.05711808637400228
356,396,She dropped her ski poles.,The skier slipped on the slope.,0.0,0.469728659105378
357,487,The sick child coughed on his friend.,His friend got sick.,1.0,0.020302621887327562
358,1295,The girl strangled her friend.,Her friend fell over.,0.0,0.020140809365259672
359,136,The flashlight was dead.,I took it apart.,0.0,0.004304793461482896
360,1235,I pricked it.,The balloon poped.,1.0,0.012286091622113039
361,1486,The woman went to the polling station.,She casted a vote in the election.,1.0,0.06434031204799727
362,1236,I wanted to tense up the mood of the conversation.,I told a joke.,0.0,0.006498349755283473
363,1497,I was swamped with work.,I did not clean up my house.,1.0,0.008536587197249298
364,1130,The producted was replaced.,Consumers recognized the product.,0.0,0.008434418988574789
365,425,The man confessed his love for the woman.,The woman rejected him.,1.0,0.03310780379192739
366,41,The tenant misplaced his keys to his apartment.,His landlord repaired the door.,0.0,0.45548389989408855
367,1198,I lit a candle.,The room became bright.,1.0,0.052128728609823774
368,195,The girl designed it.,The rocket flew up into the sky.,0.0,0.009628331429773635
369,1477,The lobbyist persuaded the president that the bill was bad for business.,The president vetoed the bill.,1.0,0.05779787968166626
370,293,The documents contained important information.,I kept them in a secure place.,1.0,0.02503343893110933
371,1478,My room looked boring.,I organized it.,0.0,0.009967071184389567
372,37,The papers were disorganized.,I made photocopies of them.,0.0,0.00022294217270001323
373,1413,My computer's sound didn't work.,I lost all my data.,0.0,0.0131066184316762
374,1072,The police called for backup.,The police was hit by the suspect.,1.0,0.047923689324549525
375,387,I was moving out of my apartment.,I packed up my belongings.,1.0,0.014279427918145161
376,1195,The girl launched it.,The rocket looked pretty.,0.0,0.09132002987282305
377,1225,The girl wanted to get on top of the slide.,She crawled up the slide.,1.0,0.011647850430885297
378,1016,Her friend stuck an ice cube down her back.,The girl smiled.,0.0,0.03286714581922133
379,1323,She discovered a new species.,The scientist continued with her ongoing research.,0.0,0.02866353519321961
380,1372,She wanted attention.,The woman did not tell the story to anyone.,0.0,0.005429427861873966
381,1283,He watched a horror movie.,The boy was struggling to fall asleep.,0.0,0.024871447713022615
382,1015,I made my friend very tired.,My friend snored.,1.0,0.03626487489574268
383,492,I spent the day at the pool.,I sprained my ankle.,0.0,0.0046569028800518796
384,121,The girl went down the hill on her bike.,Her bike swerved.,0.0,0.028608295854521713
385,1352,The window display caught her eye.,The customer was embarassed at the cash register.,0.0,0.010598584368302908
386,1165,The mother patted the baby's back.,The mother grimaced.,0.0,0.03967984155539433
387,1007,I patched the shirt.,The shirt did not have a hole anymore.,1.0,0.0073801734216128005
388,492,I spent the day at the pool.,My face got sunburned.,1.0,0.0045116476229341085
389,239,A fistfight broke out in the hall of the school.,The principal suspended the students involved.,1.0,0.0308559586623875
390,301,She received her monthly bill.,The woman wrote a check to the gas company.,1.0,0.020179870803290433
391,1359,We ordered a pizza but did not eat it all.,The pizza got cold.,1.0,0.025616531293997873
392,423,I put my hands under the running faucet.,The soap rinsed off my hands.,1.0,0.013393398837487564
393,307,The woman was deemed mentally ill.,She sought a career as a psychiatrist.,0.0,0.019771858951705544
394,470,The couple was happy to see each other.,They kissed.,1.0,0.011039622444742112
395,1161,The player scored a point.,The coach gave his player a headshake.,0.0,0.04002421497277176
396,465,Their predators went extinct.,The animal species became endangered.,0.0,0.04159377520907634
397,473,The teacher assigned homework to the students.,The students groaned.,1.0,0.046881924457514684
398,406,I doubted the salesman's pitch.,I turned his offer down.,1.0,0.007787777537365993
399,1035,The girl was angry.,She completed the puzzle.,0.0,0.0044292255257592505
400,1269,The chef pressed down on the dry dough.,The dough flattened.,0.0,0.04642959285758131
401,429,The girl refused to eat her vegetables.,Her father told her to drink her milk.,0.0,0.03731798919327482
402,1216,She brushed her hair.,The woman's head looked nice.,1.0,0.02521034779560815
403,1003,They wanted to catch up with each other.,The women were surprised.,0.0,0.0020687411800283033
404,1081,I put the bottle into a freezer.,The liquid in the bottle froze.,1.0,0.06536837941716694
405,1351,I touched the ice cube.,The ice cube stuck to my fingers.,1.0,0.07555855426394113
406,224,The man uncovered incriminating evidence against his enemy.,The man avoided his enemy.,0.0,0.013485995529081066
407,351,I ran the ice cube under warm water.,The ice cube vanished.,1.0,0.12047665865660527
408,391,It renewed its lease.,The retail shop shut down.,0.0,0.020079871965119168
409,1053,Bodybuilding fell out of fashion.,Her muscles became fatigued.,0.0,0.0025697054039691665
410,1354,She was intoxicated.,The woman was not allowed to drive her car.,1.0,0.005334271309168098
411,91,My foot went numb.,I shook my foot.,1.0,0.016454610587434082
412,1176,It was bedtime for the children.,The father laughed at the children's television.,0.0,0.019467537422346727
413,260,My grandmother passed away.,My family held a reunion.,0.0,0.01871949249980799
414,206,Some of its products were manufactured defectively.,The company lost money.,1.0,0.017522966945802007
415,1122,A man let me in front of the long line.,I smiled at him.,1.0,0.007743948811360667
416,207,They neglected to pay their rent.,The tenants were evicted from the apartment.,1.0,0.0727954791897083
417,379,The friends' dinnertime conversation turned to politics.,The conversation quieted down.,0.0,0.021236968809046856
418,1200,She grabbed the doorknob.,The woman felt extremely fatigued.,0.0,0.0024210678672614582
419,85,The restaurant was crowded.,The service at the restaurant was slow.,1.0,0.009975131803688395
420,156,I ran five miles.,I chugged the pitcher of water.,1.0,0.02468095636856586
421,149,He noticed a stranded vehicle.,The driver pulled over to the side of the road.,1.0,0.04233327922862036
422,59,I rubbed sandpaper on the wood.,The wood became sticky.,0.0,0.031778751144999215
423,494,The woman became famous.,Photographers followed her.,1.0,0.012600715025440929
424,142,The mirror in the bathroom fogged up.,The girl turned on the fan.,1.0,0.0063228667449167966
425,1324,The pedestrian crossing signal turned red.,The pedestrian crossed the road.,0.0,0.0682527523794108
426,244,It was inflated.,Air leaked out of the beach ball.,0.0,0.008496670128821559
427,1217,The company was seeking highly specialized talent.,It moved its headquarters to a suburban location.,1.0,0.049096193064068365
428,435,The chef hit the egg on the side of the bowl.,The egg cracked.,1.0,0.02384354854198672
429,33,The police aimed their weapons at the fugitive.,The fugitive fell to the ground.,0.0,0.014502361352148945
430,1039,The seamstress guided the thread through the eye of the needle.,The thread wrapped around the needle.,1.0,0.03495855017998483
431,413,My computer crashed.,I installed new speakers.,0.0,0.027145715057995068
432,179,The captain raised the sail.,The boat capsized.,0.0,0.16911570094198153
433,181,She forgot her ID.,The young woman was denied entrance into the bar.,1.0,0.01276089659566477
434,96,She received a salary bonus.,The woman took her family on vacation.,1.0,0.011041771750795515
435,214,The vandals threw a rock at the window.,The window cracked.,1.0,0.014587994740514983
436,239,A fistfight broke out in the hall of the school.,The principal called off classes for the day.,0.0,0.015084491106147612
437,1427,The couple behind me was whispering.,I could not enjoy the movie's beautiful soundtrack.,1.0,0.008413682827974013
438,1253,The man stepped in the mud.,He got his suit altered.,0.0,0.005945577663152169
439,9,The physician misdiagnosed the patient.,The patient disclosed confidential information to the physician.,0.0,0.05480040858013086
440,1209,Their coach pumped them up.,The team won the game.,1.0,0.045057352170204276
441,13,The pond froze over for the winter.,People skated on the pond.,1.0,0.01775630638790289
442,1473,The teacher turned his back to the class.,The students groaned.,0.0,0.054536897372587864
443,1234,The school principal effected the honor code.,Students were expelled from school.,1.0,0.05619235523064684
444,1435,The chef forgot to put the egg in the fridge.,The egg cracked.,0.0,0.022275422035511895
445,154,The boy turned the lid on the jar.,The jar became warm.,0.0,0.10145443318963208
446,465,Their habitat was destroyed.,The animal species became endangered.,1.0,0.052216444174068836
447,1203,The gardener wanted more plants to flourish.,He planted a variety of seeds.,1.0,0.022341406475302448
448,217,The company's profits started to level off.,It moved its headquarters to a suburban location.,0.0,0.045332979850144055
449,1005,It was a birthday party.,The guests of the party brought candles.,1.0,0.024929598890568963
450,1211,The sender requested a response from her.,The woman read the email.,1.0,0.039332474292951385
451,1468,A knock sounded at the door.,The visitor used the old door knocker instead of the door bell.,0.0,0.03995138060578249
452,1029,The grape juice was boiled.,The juice turned to wine.,0.0,0.317325304751524
453,445,The journalist was intrigued by the humanitarian's work.,The journalist wrote a biography about the humanitarian's life.,1.0,0.026117240872215522
454,458,The pocket had a hole.,The key was missing from my pants pocket.,1.0,0.00911381130018291
455,404,I wanted to conserve energy.,I swept the floor in the unoccupied room.,0.0,0.008989745585016425
456,1052,The homeowners liked their neighbors.,They hosted a barbeque in their backyard.,1.0,0.014950770670274388
457,1179,The captain raised the sail.,The boat moved.,1.0,0.04783464246568257
458,1269,The chef pressed down on the dry dough.,The dough crumbled.,1.0,0.07228358978304833
459,1497,I was expecting company.,I did not clean up my house.,0.0,0.007489712845713785
460,1377,I made a resolution to become fitter.,I attended a yoga class.,1.0,0.01227226642248818
